2
146
333.0,169.33,794,1
337.67,164.67,801,0
333.0,169.33,808,0
337.67,164.67,815,0
333.0,169.33,822,0
337.67,164.67,829,0
310.67,148.67,861,0
337.67,164.67,893,0
310.67,148.67,901,1
306.0,153.33,924,1
286.67,143.33,946,0
306.0,153.33,969,1
286.67,143.33,991,0
257.0,121.67,1014,1
236.67,116.0,1036,0
257.0,121.67,1053,1
269.0,112.33,1069,0
257.0,121.67,1085,0
269.0,112.33,1101,0
262.0,81.67,1133,0
282.33,55.67,1167,0
308.67,72.67,1199,0
282.33,55.67,1232,1
308.67,72.67,1264,0
282.33,55.67,1296,0
308.67,72.67,1328,0
329.0,103.33,1365,0
308.67,72.67,1402,0
329.0,103.33,1423,1
348.0,106.33,1455,1
355.67,136.0,1486,0
346.67,149.67,1503,0
355.67,136.0,1520,0
348.0,106.33,1551,0
355.67,136.0,1582,0
346.67,149.67,1599,0
337.67,164.67,1617,0
310.67,148.67,1649,0
337.67,164.67,1681,0
310.67,148.67,1713,0
306.0,153.33,1721,1
310.67,148.67,1728,0
306.0,153.33,1735,0
310.67,148.67,1742,0
337.67,164.67,1761,1
346.67,149.67,1779,1
355.67,136.0,1806,1
381.0,132.0,1832,0
355.67,136.0,1850,1
346.67,149.67,1869,1
337.67,164.67,1887,0
310.67,148.67,1919,0
337.67,164.67,1952,1
310.67,148.67,1984,0
306.0,153.33,1992,1
310.67,148.67,2000,1
306.0,153.33,2033,1
333.0,169.33,2065,0
337.67,164.67,2098,1
310.67,148.67,2130,0
337.67,164.67,2162,0
333.0,169.33,2169,0
337.67,164.67,2176,0
333.0,169.33,2209,1
306.0,153.33,2241,0
286.67,143.33,2263,0
306.0,153.33,2285,0
333.0,169.33,2317,0
306.0,153.33,2325,1
310.67,148.67,2332,0
337.67,164.67,2340,1
333.0,169.33,2347,0
331.0,190.33,2369,0
333.0,169.33,2391,0
337.67,164.67,2398,0
346.67,149.67,2416,1
355.67,136.0,2433,0
346.67,149.67,2450,0
355.67,136.0,2467,0
381.0,132.0,2494,1
355.67,136.0,2520,0
381.0,132.0,2546,0
355.67,136.0,2572,0
346.67,149.67,2589,0
337.67,164.67,2607,0
333.0,169.33,2640,1
306.0,153.33,2672,0
310.67,148.67,2679,0
306.0,153.33,2686,0
310.67,148.67,2719,1
337.67,164.67,2751,0
333.0,169.33,2758,0
331.0,190.33,2793,1
299.33,200.33,2827,0
331.0,190.33,2862,1
299.33,200.33,2896,0
331.0,190.33,2931,1
299.33,200.33,2954,1
283.67,185.67,2976,0
264.0,195.67,2999,0
246.0,189.33,3023,1
248.33,167.33,3046,0
246.0,189.33,3069,0
264.0,195.67,3089,0
251.33,214.33,3113,1
264.0,195.67,3136,0
246.0,189.33,3156,0
248.33,167.33,3179,0
231.67,141.67,3210,0
204.0,131.33,3240,0
231.67,141.67,3270,0
236.67,116.0,3297,0
257.0,121.67,3319,0
236.67,116.0,3341,0
257.0,121.67,3364,1
236.67,116.0,3392,1
231.67,141.67,3419,0
248.33,167.33,3443,1
246.0,189.33,3467,1
248.33,167.33,3490,0
231.67,141.67,3522,1
248.33,167.33,3553,0
246.0,189.33,3577,1
248.33,167.33,3600,0
231.67,141.67,3628,1
236.67,116.0,3656,1
231.67,141.67,3683,0
248.33,167.33,3714,0
231.67,141.67,3745,0
204.0,131.33,3776,1
193.0,158.33,3806,0
204.0,131.33,3836,0
231.67,141.67,3866,0
236.67,116.0,3893,0
257.0,121.67,3931,1
286.67,143.33,3968,0
306.0,153.33,4001,1
333.0,169.33,4033,0
331.0,190.33,4068,1
299.33,200.33,4103,1
331.0,190.33,4138,1
299.33,200.33,4172,0
283.67,185.67,4194,0
264.0,195.67,4217,0
246.0,189.33,4238,1
264.0,195.67,4258,0
246.0,189.33,4279,1
264.0,195.67,4299,0
246.0,189.33,4319,0
264.0,195.67,4339,0
246.0,189.33,4359,0
248.33,167.33,4391,1
231.67,141.67,4422,0
236.67,116.0,4449,0
231.67,141.67,4477,1
236.67,116.0,4504,0
231.67,141.67,4531,0
204.0,131.33,4561,0
231.67,141.67,4591,0
236.67,116.0,4618,0
257.0,121.67,4640,0
269.0,112.33,4656,0
257.0,121.67,4679,1
236.67,116.0,4701,0
231.67,141.67,4728,0
204.0,131.33,4758,0
231.67,141.67,4788,0
